dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,legislacaoCitada,local,arquivamento,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,linksOrigem,observacao,atualizacaoTexto,horarioTexto,usuarioTexto,urgencia,norma,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,2503,2002,DEPUTADO PAULO PIAU                        PFL,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DO BAIRRO
AMAZONAS - ABA -, COM SEDE NO MUNICÍPIO DE ITURAMA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITURAMA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116876,PL. 2503 2002 - PROJETO DE LEI,7775,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030331,lourdesm,2003-03-06,"list(passo = 4:1, data = c(""2003-03-06"", ""2003-02-25"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 254 2003."", ""REQUERIMENTO DO DEP. PAULO PIAU SOLICITANDO O DESARQUIVAMENTO DO\nPROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 2 2003, PÁG 25 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj 254 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 254 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+254+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 254, ano = 2003)","list(expressao = ""(PL.20020250301[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020250301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7775, nome = ""DEPUTADO PAULO PIAU"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2502,2002,DEPUTADO DJALMA DINIZ                      PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BETESDA DE ASSISTÊNCIA
SOCIAL, COM SEDE NO MUNICÍPIO DE SANTA BÁRBARA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTA BÁRBARA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116877,PL. 2502 2002 - PROJETO DE LEI,7760,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030509,MOREKA,2003-02-26,"list(passo = 4:1, data = c(""2003-02-26"", ""2003-02-18"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 164 2003."", ""REQUERIMENTO DO DEP. DJALMA DINIZ SOLICITANDO O DESARQUIVAMENTO DO\nPROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 20 2 2003, PÁG 31 COL 1."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj 164 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 164 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+164+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 164, ano = 2003)","list(expressao = ""(PL.20020250201[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020250201%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7760, nome = ""DEPUTADO DJALMA DINIZ"", partido = ""PSDB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2501,2002,DEPUTADO PAULO PIAU                        PFL,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DE
COMUNICAÇÃO DE ITAPAJIPE, COM SEDE NO MUNICÍPIO DE ITAPAJIPE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAPAJIPE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116878,PL. 2501 2002 - PROJETO DE LEI,7775,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20101124,encnaves,2003-03-06,"list(passo = 4:1, data = c(""2003-03-06"", ""2003-02-25"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 256 2003."", ""REQUERIMENTO DO DEP. PAULO PIAU SOLICITANDO O DESARQUIVAMENTO DO\nPROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 2 2003, PÁG 25 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE TRANSPORTE,\nCOMUNICAÇÃO E OBRAS PÚBLICAS, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj '256' adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 256 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27256%27+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 256, ano = 2003)","list(expressao = ""(PL.20020250101[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020250101%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7775, nome = ""DEPUTADO PAULO PIAU"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2500,2002,DEPUTADO PAULO PIAU                        PFL,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE RECUPERAÇÃO DO ALCOÓLATRA
DE ITAPAJIPE - CEREA -, COM SEDE NO MUNICÍPIO DE ITAPAJIPE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAPAJIPE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116879,PL. 2500 2002 - PROJETO DE LEI,7775,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20101124,encnaves,2003-03-06,"list(passo = 4:1, data = c(""2003-03-06"", ""2003-02-25"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 255 2003."", ""REQUERIMENTO DO DEP. PAULO PIAU SOLICITANDO O DESARQUIVAMENTO DO\nPROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 2 2003, PÁG 25 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 1912 2002.""
))","list(expressao = ""(PL adj '255' adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 255 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27255%27+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 255, ano = 2003)","list(expressao = ""(PL.20020250001[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020250001%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7775, nome = ""DEPUTADO PAULO PIAU"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2499,2002,DEPUTADO BILAC PINTO                       PFL,"DECLARA DE UTILIDADE PÚBLICA A CASA DE CARIDADE E ASSISTÊNCIA À
MATERNIDADE E INFÂNCIA DE ITANHANDU DR. RUBENS NILO, COM SEDE NO
MUNICÍPIO ITANHANDU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITANHANDU.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116880,PL. 2499 2002 - PROJETO DE LEI,7773,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-01,"list(passo = 4:1, data = c(""2003-04-01"", ""2003-03-25"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 364 2003."", ""REQUERIMENTO DO DEP. BILAC PINTO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 3 2003, PÁG 21 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE SAÚDE,\nPARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj 364 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 364 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+364+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 364, ano = 2003)","list(expressao = ""(PL.20020249901[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249901%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7773, nome = ""DEPUTADO BILAC PINTO"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2498,2002,DEPUTADO ANTÔNIO JÚLIO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO COMUNITÁRIO DE SEGURANÇA
PREVENTIVA DE PARÁ DE MINAS - MG - CONSEP -, COM SEDE NESSE
MUNICÍPIO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PARÁ DE MINAS.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116881,PL. 2498 2002 - PROJETO DE LEI,5894,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 487 2003."", ""REQUERIMENTO DO DEP. ANTÔNIO JÚLIO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE SEGURANÇA PÚBLICA,\nPARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj 487 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 487 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+487+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 487, ano = 2003)","list(expressao = ""(PL.20020249801[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249801%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 5894, nome = ""DEPUTADO ANTÔNIO JÚLIO"", partido = ""PMDB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2497,2002,DEPUTADO DALMO RIBEIRO SILVA               PPB,"ALTERA DISPOSITIVOS DA LEI 10254, DE 20 DE JULHO DE 1990, E DÁ
OUTRAS PROVIDÊNCIAS.
(ALTERA CRITÉRIOS DE DESIGNAÇÃO PARA O EXERCÍCIO DE FUNÇÃO PÚBLICA,
NA HIPÓTESE DE COMPROVADA NECESSIDADE DE PESSOAL E ESTABELECE
PRIORIDADE PARA O RECEBIMENTO DE VERBA RETIDA AO SERVIDOR DESIGNADO
QUE NÃO RENOVAR CONTRATO ADMINISTRATIVO COM O ESTADO).","ALTERAÇÃO, LEI ESTADUAL, REGIME JURÍDICO ÚNICO, SERVIDOR PÚBLICO
ESTADUAL.
ALTERAÇÃO, DISPOSITIVOS, REFERÊNCIA, CRITÉRIOS, DESIGNAÇÃO, EXERCÍCIO,
FUNÇÃO PÚBLICA.
INCLUSÃO, ARTIGO, REFERÊNCIA, PRIORIDADE, SERVIDOR, RECEBIMENTO, VERBA,
HIPÓTESE, EXTINÇÃO, CONTRATO ADMINISTRATIVO.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-19,000116882,PL. 2497 2002 - PROJETO DE LEI,9655,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",LEI 10254 1990 - LEI ORDINÁRIA,ARQUIVO,20030203,20030331,lourdesm,2003-02-26,"list(passo = 4:1, data = c(""2003-02-26"", ""2003-02-20"", ""2003-01-31"", ""2002-12-17""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 128 2003."", ""REQUERIMENTO DO DEP. DALMO RIBEIRO SILVA,\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 22 2 2003, PÁG 33 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 19 12 2002, PÁG 22 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA, DE ADMINISTRAÇÃO\nPÚBLICA E DE FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA, PARA\nPARECER.\nRECEBIDO NA CJU EM 19 12 2002.""
))","list(expressao = ""(PL adj 128 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 128 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+128+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 128, ano = 2003)","list(expressao = ""(PL.20020249701[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249701%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2496,2002,DEPUTADO IVO JOSÉ                          PT,"DECLARA DE UTILIDADE PÚBLICA A CRECHE COMUNITÁRIA PEQUENO LAR, COM
SEDE NO MUNICÍPIO DE CORONEL FABRICIANO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL FABRICIANO.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-13,000116901,PL. 2496 2002 - PROJETO DE LEI,3781,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-12-11""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 445 2003."", ""REQUERIMENTO DA DEP. CECÍLIA FERRAMENTA\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 13 12 2002, PÁG 26 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 16 12 2002.""
))","list(expressao = ""(PL adj 445 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 445 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+445+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 445, ano = 2003)","list(expressao = ""(PL.20020249601[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249601%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 3781, nome = ""DEPUTADO IVO JOSÉ"", partido = ""PT"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2495,2002,DEPUTADO ADELMO CARNEIRO LEÃO              PT,"DECLARA DE UTILIDADE PÚBLICA O GRUPO DA TERCEIRA IDADE ARTE DE
ENVELHECER, COM SEDE NO MUNICÍPIO DE SACRAMENTO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SACRAMENTO.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-13,000116902,PL. 2495 2002 - PROJETO DE LEI,5888,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-12-11""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 453 2003."", ""REQUERIMENTO DO DEP. ADELMO CARNEIRO LEÃO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 13 12 2002, PÁG 26 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 16 12 2002.""
))","list(expressao = ""(PL adj 453 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 453 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+453+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 453, ano = 2003)","list(expressao = ""(PL.20020249501[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249501%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 5888, nome = ""DEPUTADO ADELMO CARNEIRO LEÃO"", partido = ""PT"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2494,2002,DEPUTADO ADELMO CARNEIRO LEÃO              PT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DESPORTIVA E CULTURAL DE
CAPOEIRA QUILOMBO DO QUEIMADO, COM SEDE NO MUNICÍPIO DE IPATINGA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, IPATINGA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-12,000116908,PL. 2494 2002 - PROJETO DE LEI,5888,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-12-10""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 456 2003."", ""REQUERIMENTO DO DEP. ADELMO CARNEIRO LEÃO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 12 12 2002, PÁG 15 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE EDUCAÇÃO, CULTURA,\nCIÊNCIA E TECNOLOGIA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 12 12 2002.""
))","list(expressao = ""(PL adj 456 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 456 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+456+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 456, ano = 2003)","list(expressao = ""(PL.20020249401[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249401%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 5888, nome = ""DEPUTADO ADELMO CARNEIRO LEÃO"", partido = ""PT"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2493,2002,DEPUTADO SEBASTIÃO NAVARRO VIEIRA          PFL,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS - APAE DE FELIXLÂNDIA, COM SEDE NESSE MUNICÍPIO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, FELIXLÂNDIA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-12-12,000116909,PL. 2493 2002 - PROJETO DE LEI,7778,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-01,"list(passo = 4:1, data = c(""2003-04-01"", ""2003-03-25"", ""2003-01-31"", ""2002-12-10""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 433 2003."", ""REQUERIMENTO DO DEP. SEBASTIÃO NAVARRO VIEIRA\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 3 2003, PÁG 21 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 12 12 2002, PÁG 15 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 12 12 2002.""
))","list(expressao = ""(PL adj 433 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 433 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+433+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 433, ano = 2003)","list(expressao = ""(PL.20020249301[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020249301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7778, nome = ""DEPUTADO SEBASTIÃO NAVARRO VIEIRA"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
